Departamento,Epigrafe,Item_Nombre,Item_URL_XML,Seccion,Alertas,Materias
['MINISTERIO DE JUSTICIA'],['Fundaciones'],"['Resolución de 28 de octubre de 2020, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se inscribe en el Registro de Fundaciones la Fundación la Vila es Bella.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15249,['III. Otras disposiciones'],[],[]
['MINISTERIO DE JUSTICIA'],['Recursos'],"['Resolución de 18 de noviembre de 2020, de la Dirección General para el Servicio Público de Justicia, por la que se emplaza a los interesados en el recurso contencioso-administrativo 1924/2020, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sala de lo Contencioso-Administrativo, Sección Séptima.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15250,['III. Otras disposiciones'],[],[]
['MINISTERIO DE JUSTICIA'],['Recursos'],"['Resolución de 18 de noviembre de 2020, de la Dirección General para el Servicio Público de Justicia, por la que se emplaza a los interesados en el recurso contencioso-administrativo 962/2020, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sala de lo Contencioso-Administrativo, Sección Séptima.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15251,['III. Otras disposiciones'],[],[]
['MINISTERIO DEL INTERIOR'],['Comunidad Autónoma de Aragón. Convenio'],"['Resolución de 16 de noviembre de 2020, de la Secretaría General Técnica, por la que se publica el Convenio con la Comunidad Autónoma de Aragón, en materia de seguridad en los edificios de la Administración de Justicia en Aragón.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15252,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Autoridad Portuaria de Baleares. Cuentas anuales'],"['Resolución de 6 de noviembre de 2020, de la Autoridad Portuaria de Baleares, por la que se publican las cuentas anuales del ejercicio 2019 y el informe de auditoría.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15253,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Autoridad Portuaria de Motril. Cuentas anuales'],"['Resolución de 9 de noviembre de 2020, de la Autoridad Portuaria de Motril, por la que se publican las cuentas anuales del ejercicio 2019 y el informe de auditoría.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15254,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad Autónoma de Castilla-La Mancha. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad de Castilla-La Mancha, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15255,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad de Madrid. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad Autónoma de Madrid, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15256,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad de Madrid. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad Carlos III de Madrid, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15257,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad de Madrid. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad Complutense de Madrid, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15258,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad de Madrid. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad de Alcalá, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15259,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad de Madrid. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad Politécnica de Madrid, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15260,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Comunidad de Madrid. Convenio'],"['Resolución de 17 de noviembre de 2020, del Centro de Estudios y Experimentación de Obras Públicas, O.A., M.P., por la que se publica el Convenio con la Universidad Rey Juan Carlos, para el desarrollo de programas de cooperación educativa.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15261,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA']",['Practicaje portuario'],"['Resolución de 18 de noviembre de 2020, de la Dirección General de la Marina Mercante, por la que se convocan pruebas específicas para el reconocimiento de la capacitación profesional para prestar servicios portuarios de practicaje en los puertos de Gijón, Instalaciones Marítimas de Alúmina Española en San Ciprián, La Coruña, Huelva, Cádiz, Algeciras, Torrevieja/Santa Pola, Valencia, Instalaciones Marítimas de BP OIL en Castellón, Villanueva y La Geltrú/Vallcarca, Palamós, Mahón, Melilla, Ceuta y Puerto Rosario.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15262,['III. Otras disposiciones'],[],[]
['MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL'],['Comunidad Autónoma de la Región de Murcia. Convenio'],"['Resolución de 19 de noviembre de 2020, de la Secretaría General Técnica, por la que se publica el Convenio entre el Organismo Autónomo Estatal Inspección de Trabajo y Seguridad Social y la Comunidad Autónoma de la Región de Murcia, para el desarrollo efectivo de la cooperación para la consecución de los fines públicos asignados a la Inspección de Trabajo y Seguridad Social.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15263,['III. Otras disposiciones'],[],[]
['MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL'],['Convenios colectivos de trabajo'],"['Resolución de 18 de noviembre de 2020, de la Dirección General de Trabajo, por la que se registra y publica el XXV Convenio colectivo de Mantenimiento y Montajes Industriales, SA.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15264,['III. Otras disposiciones'],[],"['Convenios colectivos', 'Herramientas', 'Ingeniería y Estudios Técnicos', 'Maquinaria']"
['MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL'],['Organismo Estatal Inspección de Trabajo y Seguridad Social. Cuentas anuales'],"['Resolución de 3 de noviembre de 2020, del Organismo Estatal Inspección de Trabajo y Seguridad Social, por la que se publican las cuentas anuales del ejercicio 2019 y el informe de auditoría.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15265,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio de cooperación académica entre la Facultad de Ciencias Políticas y Sociología de la Universidad Nacional de Educación a Distancia y el Centro de Estudios Políticos y Constitucionales.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15266,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Agencia Estatal de Meteorología y Enaire, E.P.E., para la gestión de la seguridad en la prestación de sus servicios al sistema de navegación aérea.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15267,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y el Centro de Investigaciones Sociológicas, para la prestación de los servicios asociados a la utilización de la aplicación de nómina estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15268,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y el Fondo Español de Garantía Agraria, O.A., para la prestación de los servicios asociados a la utilización de la aplicación de nómina estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15269,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y el Organismo Autónomo Parques Nacionales, para la prestación de los servicios asociados a la utilización de la aplicación de nómina estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15270,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y la Confederación Hidrográfica del Duero, O.A., para la prestación de los servicios asociados a la utilización de la aplicación de nómina estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15271,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y la Confederación Hidrográfica del Guadalquivir, O.A., para la prestación de los servicios asociados a la utilización de la aplicación de nómina estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15272,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y la Entidad Estatal de Derecho Público Trabajo Penitenciario y Formación para el Empleo, para la prestación de los servicios asociados a la utilización de la aplicación de Nómina Estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15273,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Secretaría General de Administración Digital y la Oficina Española de Patentes y Marcas, O.A., para la prestación de los servicios asociados a la utilización de la aplicación de nómina estándar de la Administración General del Estado NEDAES.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15274,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica el Convenio entre la Universidad Internacional Menéndez Pelayo y el Instituto Cervantes, para el desarrollo del Título Oficial de Máster Universitario en Enseñanza del Español como Lengua Extranjera.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15275,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE LA PRESIDENCIA, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA']",['Convenios'],"['Resolución de 18 de noviembre de 2020, de la Subsecretaría, por la que se publica la Adenda al Convenio de asistencia jurídica entre la Abogacía General del Estado-Dirección del Servicio Jurídico del Estado y el Consorcio para la Construcción, Equipamiento y Explotación del Laboratorio de Luz Sincrotrón.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15276,['III. Otras disposiciones'],[],[]
['MINISTERIO DE POLÍTICA TERRITORIAL Y FUNCIÓN PÚBLICA'],['Función inspectora. Cursos'],"['Orden TFP/1125/2020, de 25 de noviembre, por la que se regula el curso sobre el desarrollo de la función inspectora en la Administración General del Estado.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15277,['III. Otras disposiciones'],[],[]
['MINISTERIO DE POLÍTICA TERRITORIAL Y FUNCIÓN PÚBLICA'],['Instituto Nacional de Administración Pública. Cuentas anuales'],"['Resolución de 26 de noviembre de 2020, del Instituto Nacional de Administración Pública, por la que se publican las cuentas anuales del ejercicio 2019 y el informe de auditoría.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15278,['III. Otras disposiciones'],[],[]
['MINISTERIO DE POLÍTICA TERRITORIAL Y FUNCIÓN PÚBLICA'],['Procedimientos de declaración de inconstitucionalidad'],"['Resolución de 18 de noviembre de 2020, de la Secretaría General de Coordinación Territorial, por la que se publica el Acuerdo de la Comisión Bilateral de Cooperación Administración General del Estado-Comunidad Autónoma de Canarias, en relación con el Decreto Ley de Canarias 4/2020, de 2 de abril, de medidas extraordinarias de carácter económico, financieras, fiscal y administrativas para afrontar la crisis provocada por el COVID-19.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15279,['III. Otras disposiciones'],[],[]
['MINISTERIO DE POLÍTICA TERRITORIAL Y FUNCIÓN PÚBLICA'],['Procedimientos de declaración de inconstitucionalidad'],"['Resolución de 18 de noviembre de 2020, de la Secretaría General de Coordinación Territorial, por la que se publica el Acuerdo de la Comisión Bilateral de Cooperación Administración del Estado-Administración de la Comunidad Autónoma del País Vasco, en relación con el Decreto Legislativo 1/2020, de 22 de julio, por el que se aprueba el texto refundido de la Ley de Policía del País Vasco.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15280,['III. Otras disposiciones'],[],[]
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Convenios'],"['Resolución de 19 de noviembre de 2020, de la Dirección General de Servicios, por la que se publica el Acuerdo por el que se modifica el Convenio de encomienda de gestión al Colegio de Ingenieros de Caminos, Canales y Puertos, para la realización de la verificación de la realidad física de las obras incluidas en la providencia del Magistrado-Juez del Juzgado Central de Instrucción n.º 6 de Madrid, de 25 de enero de 2018, en el procedimiento abreviado n.° 0000024/2015.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15281,['III. Otras disposiciones'],[],[]
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Convenios'],"['Resolución de 20 de noviembre de 2020, de la Confederación Hidrográfica del Miño-Sil, O.A., por la que se publica Adenda modificativa del Convenio con la Diputación Provincial de Ourense y el Ayuntamiento de Vilamarín, para la financiación, ejecución y entrega, para su mantenimiento y conservación, de las obras de mejora del tratamiento en la EDAR del parque empresarial de Vilamarín en el municipio de Vilamarín (Ourense).']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15282,['III. Otras disposiciones'],[],[]
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Impacto ambiental'],"['Resolución de 20 de noviembre de 2020, de la Dirección General de Calidad y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto Adecuación de los Túneles de la Autopista AP-66 Campomanes-León al Real Decreto 635/2006.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15283,['III. Otras disposiciones'],[],[]
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Impacto ambiental'],"['Resolución de 20 de noviembre de 2020, de la Dirección General de Calidad y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto Mejora de la carretera de acceso a Fornillos desde la carretera de Huesca a Apiés. Plan de restitución territorial del embalse de Montearagón.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15284,['III. Otras disposiciones'],[],[]
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Impacto ambiental'],"['Resolución de 20 de noviembre de 2020, de la Dirección General de Calidad y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto Variante de la Pobla de Segur (Lleida), N-260 Eje Pirenaico, P.K. 307,000 al 309,700.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15285,['III. Otras disposiciones'],[],[]
['MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO'],['Instalaciones eléctricas'],"['Resolución de 13 de noviembre de 2020, de la Dirección General de Política Energética y Minas, por la que se otorga a Proyecto Solar Francisco Pizarro, SL, autorización administrativa previa para la instalación fotovoltaica Francisco Pizarro de 589,88 MW de potencia instalada, las líneas subterráneas a 30 kV, la subestación 30/400 kV y la línea de evacuación 400 kV, en los términos municipales de Aldeacentenera, Torrecillas de la Tiesa, Deleitosa, Jaraicejo, Casas de Miravete, Higuera, Almaraz, Saucedilla y Romangordo (Cáceres).']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15286,['III. Otras disposiciones'],[],[]
"['MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES']",['Comunidad Autónoma del País Vasco. Convenio'],"['Corrección de errores de la Resolución de 4 de noviembre de 2020, de la Secretaría General Técnica, por la que se publica la Adenda de prórroga del Convenio entre el Instituto Nacional de la Seguridad Social y Lanbide-Servicio Vasco de Empleo, para la gestión administrativa de la prestación de ingreso mínimo vital en el País Vasco.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15287,['III. Otras disposiciones'],[],[]
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 10 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica el plan de estudios de Máster en Prevención de Riesgos Laborales.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15288,['III. Otras disposiciones'],[],"['Planes de estudios', 'Seguridad e higiene en el trabajo', 'Universidad Católica de Valencia San Vicente Mártir']"
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 10 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica el plan de estudios de Máster en Psicología General Sanitaria.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15289,['III. Otras disposiciones'],[],"['Planes de estudios', 'Psicología', 'Sanidad', 'Universidad Católica de Valencia San Vicente Mártir']"
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 10 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica el plan de estudios de Máster en Resolución de Conflictos en el Aula.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15290,['III. Otras disposiciones'],[],"['Educación', 'Mediación', 'Planes de estudios', 'Universidad Católica de Valencia San Vicente Mártir']"
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 10 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica la modificación del plan de estudios de Graduado o Graduada en Administración y Dirección de Empresas.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15291,['III. Otras disposiciones'],[],"['Administración y Dirección de Empresas', 'Planes de estudios', 'Universidad Católica de Valencia San Vicente Mártir']"
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 10 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica la modificación del plan de estudios de Graduado o Graduada en Maestro de Educación Infantil.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15292,['III. Otras disposiciones'],[],"['Educación Infantil', 'Maestros', 'Planes de estudios', 'Universidad Católica de Valencia San Vicente Mártir']"
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 10 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica la modificación del plan de estudios Máster en Deterioro de la Integridad Cutánea, Úlceras y Heridas.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15293,['III. Otras disposiciones'],[],"['Medicina', 'Planes de estudios', 'Universidad Católica de Valencia San Vicente Mártir']"
['UNIVERSIDADES'],['Planes de estudios'],"['Resolución de 12 de noviembre de 2020, de la Universidad Católica de Valencia San Vicente Mártir, por la que se publica el plan de estudios Máster en Relación de Ayuda y Counselling.']",https://www.boe.es/diario_boe/xml.php?id=BOE-A-2020-15294,['III. Otras disposiciones'],[],"['Planes de estudios', 'Psicología', 'Universidad Católica de Valencia San Vicente Mártir']"
