Tweet,Freq,Id
RT @anupamKnanda: @StudyUCEM @layi4reeal @leedsbeckett @OfficialUoM @UCEM_Principal Very glad to receive the Harold Samuel Research Prize 2…,1,1316723923971641346
"RT @StudyUCEM: 💬 Here's the reaction from the joint recipient of our 2020 Harold Samuel Research Prize, Dr Olayiwola Oladiran 👇

#UCEMPrope…",1,1316725535616057344
"RT @GaiaArzilli: Smitten to have been nominated for @EstatesGazette's #RisingStars. Change doesn't just happen, it is forged. Let's work #t…",1,1316992269501657088
RT @ICGapproved: Great insights on choosing the best #proptech for your #estateagency from @yomdel @CallwellLead @InventoryBase @The_Deposi…,1,1317015657893007360
RT @KristjanByfield: Choosing #proptech and services can sometimes seem daunting. Here’s some great advice- any of us @ICGapproved are happ…,1,1317036080428965888
RT @sell_do: We are elated that https://t.co/lTeEhJDfYi has been awarded the PropTech Brand of the Year by Realty+. A big thank you to Real…,1,1317002363413037058
RT @housingtech: What's the impact of poor data management on your organisation’s carbon footprint? Read Gary Clark’s (Data Services Direct…,1,1316652326971678720
"RT @TheCommsCo: Hot Property: check out our new Senior Account Exec, @roseannalane_’s first #CommsCoBlog, exploring how #Covid19 has trigge…",3,1317043272108343298
RT @MertiumFin: The O’MEGA1 project is a 17MW floating #solar farm sits on an artificial lake in France @realtechmatters via @enricomolinar…,8,1316840102342144006
"RT @MertiumFin: #robot finds our #EV in #eparking for recharging! 
@realtechmatters via @enricomolinari #CX #marketing  #smartcities #finte…",7,1316824254806208512
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",2,1317067774187941888
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",6,1317430160405180416
RT @Liberkeys: 🎥Notre CEO et co-fondateur Thomas Venturini était l’invité de @CeciliaSeveri  sur le plateau du Lab @B_SMART_TV  dans SMART…,2,1317065404221673477
"RT @realbobbybryant: ::::VOICE-TECH INSIGHT::::

Want to hear my thoughts about #voicefirst?? I was recently on @ASR_Podcast talking about…",2,1317495459552833542
"RT @askdossnow: ::::VOICE-TECH INSIGHT::::

Want to hear our CEO @realbobbybryant talk about #voicefirst on @ASR_Podcast? He talks about DO…",2,1317495871320317953
RT @dukelong: REBNY throws down new challenge to proptech innovators https://t.co/UImZjo0Whc,1,1317647510740127744
"RT @fcivitillo: La estrategia de #Apple para mantener el trono: ""depender menos de terceros y construir su ecosistema de productos""
https:/…",1,1317865598022549510
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",6,1317792548841312256
RT @carlosblanco: Este fin de semana estamos con el #NuclioWeekend Madrid donde 45 emprendedores están trabajando en 7 proyectos con los qu…,1,1317461843347185665
RT @proptechvc: #WorkFromHome has dramatically impacted #CRE. Hear @EllaJadeBrand and #PropTech VC @zainjaffer discuss here: https://t.co/N…,1,1308166640786460681
RT @ExplorerDale: Let’s raise awareness of the 29th October deadline for objections to The governments #BuildBuildBuild deregulation of pla…,1,1317738401781764096
"RT @frenchweb: [GOOD MORNING Frenchweb] L’immobilier est loin d’avoir fait sa révolution digitale
Avec Bertrand Gstalder, CEO de @SeLoger.…",1,1318050492539424770
RT @enricomolinari: Hydroponic #agrifarm in the Australian desert uses #solar panels to desalinate seawater for irrigation to grow natural…,1,1317420089960927233
RT @TotalityRE: Explore different avenues to how Totality can help you bring a revolution in your real estate sales processes to cut down C…,2,1318067149013803014
"RT @yogiliman: Lazada, Dot Property founders back Singapore proptech firm in seed round https://t.co/L5flu6uB4B #startup #technology",1,1318074853967233024
"RT @josepjorge: Las ‘#proptech’, ante el reto de aprovechar el ‘boom’ digital tras salvar su crecimiento https://t.co/zR3XUpKnNm via @Ejepr…",3,1318070528171757568
RT @eastdigital: Die @WIRBank baut ihr #digitales Ökosystem weiter aus und beteiligt sich an der Vermando AG. Durch diesen Schulterschluss…,1,1318079545669451776
"RT @Le_Partenaire: ✔ Rentabilité locative : quelles sont les villes où investir ?
Malgré un contexte sanitaire et économique incertain, l’i…",3,1318084210834497536
"RT @ProptechList: Find there 5 profiles from our Save Money listing: @snagtracker, @LoanDolphinAU, @easyrentweb, @reallymoving, @health_saf…",1,1317503413790347266
"RT @frenchweb: #Colonies , #Homeloop , #CometMeetings … : les levées de fonds de l’année 2020 dans la #PropTech https://t.co/LVf4CS8HVr htt…",1,1318042942607679488
"RT @TCW_01: #ClientVoice 
#TCW &amp; @servicesoftuk - it just works!
Find out more: https://t.co/gWIQTcatQF
#PropTech #UKhousing #Compliance #c…",1,1317152093535436801
"RT @servicesoftuk: Combining #Servicesoft &amp; @TCW_01 ensures a Complete End-to-End #ComplianceSolution.
From job scheduling ✔️engineers on-s…",1,1317139809316601864
RT @GemmaSutcliffe2: Absolutely! @TCW_01 @servicesoftuk Winning combination! 💪🏻 #ukhousing #compliance #PropTech #certificates #Assetmanage…,3,1318098552162320385
"RT @ProntoPiso: ¿Qué futuro le depara al sector PropTech durante el próximo año? 🤔📈 ¡Haz click para saberlo!

⏩https://t.co/UeLLGC4D89 ⏪

#…",1,1318103345278689280
RT @PropTech_Lab: DOn't miss the webinar « New Trends on the Warsaw 2020 Real Estate Market and Methodology for introducing New Solutions”…,2,1318106080984137728
RT @cgicquel: Comme un lundi matin au @Le_Figaro en vue des PropTech Digital Days by @salonrent les 4 et 5 novembre prochains🎙#ready #innov…,3,1318103871051452421
RT @DickinsLouisa: Fancy a good listen to get start the week. Check out  @joinlane podcast !,1,1318108889800445954
"RT @salonrent: Retrouvez Nathalie Gardes, Responsable de l'axe de recherche sur le numérique de l'IRGO Université de Bordeaux lors des Prop…",3,1318112371559272448
"RT @FinnovatingHub: ❗PLAZAS AGOTADAS❗

""Top FinTech Solutions for #Sustainability""

WEBINAR GRATUITO

Con la participación de prestigiosas…",1,1317840951105232896
"RT @BuildProptech: This week, we interviewed @chrisrohaut of @codiwork
 on how she's unlocking residential real estate as a potential #cowo…",1,1313108509618245632
RT @hope_ndhlovu: Africans all over the continent are launching new products to solve endemic problems in industries ranging from #educatio…,1,1318127144967471105
RT @handelsblatt: Die Coronakrise wirkt in vielen Branchen als Turbo für die Digitalisierung. Auch bei Immobilien boomt das Geschäft der Pl…,3,1318132017930915840
"RT @PropertyTV_io: Join @mikekmcara for Beyond The Box as he speaks with @tomrossiter, CEO of @resaas about what #Canada brings to the #pro…",2,1318068182494498816
"RT @FintechDistrict: ⭐️ Pronti per una notte #PROPTECH?

👉 L’appuntamento con la prossima Fintech Night è il 4 novembre alle 18

🤗 Tra gli…",1,1318107804515946496
RT @cgicquel: Rendez-vous les 4 et 5 novembre prochains pour découvrir l’ensemble les tables rondes et conférences du Digital PropTech Days…,3,1318134701643759617
RT @wesmartPark: Hoy que estamos repensando las ciudades aprovecho para compartir una visión parcial propia entorno a la movilidad. #parkin…,1,1318136215972040705
"RT @UpBizor: ""El sector digital de las #proptech se ha consolidado y está siendo el menos afectado por la crisis."" 🏡

@EjePrime 
https://t.…",1,1318132446727110656
"RT @getmyre: Pour recevoir notre #newsletter il suffit de vous inscrire via ce formulaire : https://t.co/PBUCiYfu3c 

La première édition a…",1,1308088211990863873
"RT @martin_side: ⭐️ Nuovo appuntamento con le Fintech Nights

⭐️ 4 novembre 

⭐️ 4 startup e 1 big player https://t.co/BYZRgtXfps",1,1318143989976104960
"RT @tecletuk: Good article from Michael Cook of Romans Leaders 

Here at teclet our platform is helping #lettings agents automate 80% of ta…",1,1318097012944941056
"RT @housfy_es: En los últimos meses, hemos visto cómo el sector #proptech se ha consolidado en el mercado y cómo la #digitalización se ha c…",2,1318149977382785024
"RT @PropertyJungle: Looking good has never been so easy...

https://t.co/Qc9GQ472CO

#EstateAgents #LettingAgents #Property #RealEstate #Pr…",1,1317961396865388544
"RT @ITProPortal: The proptech revolution: six ways innovation is transforming the lettings sector
https://t.co/LBsNXBHiWB",1,1317087909623734274
"RT @UKProptech: Join #PropTech Gold Member, @altusgroup's, latest digital event and listen to industry leaders examining current challenges…",2,1318129924067254273
"RT @salonrent: [REC 🔴] Aujourd'hui, on vous invite à l'enregistrement de la conférence ""JO 2024 : un tremplin pour la Proptech"" avec @Habit…",2,1318162495153033216
"RT @REach_GB: Super excited to welcome Jeremy Brown from @foundamental to #REACHUK mentor community! 

#MentorMonday #proptech #contech #VC…",1,1318171362289123328
RT @FintechCH: WIR Bank investiert in Schweizer Proptech Startup https://t.co/L7oPkx0uGf @WIRBank #fintech #proptech #investments #startups…,1,1318151742639452162
"RT @getunlatch: La pandémie a accéléré la digitalisation de la plupart des secteurs, y compris celui de l’immobilier ⚡

Retour sur les levé…",1,1318096348986679296
RT @SmartFincas: Las #proptech ante el reto de aprovechar el ‘boom’ digital tras salvar su crecimiento https://t.co/tWkgfOPLmt a través de…,1,1318153353659076608
"RT @Dr_Robert_Mayr: #Corona als #Digitalisierung|sbeschleuniger, in diesem Fall in der Immobilienwirtschaft. Einmal mehr zeigt sich, welch…",1,1318167791753637888
"RT @BehrTech: Here's how innovative #IoT occupancy sensors can help safeguard tenants against COVID-19. https://t.co/BzeSU2bK1C  

#CRETech…",1,1317436190740652037
RT @DrasticSummit: @antonyslumbers  is a globally recognized PropTech leader and is the first Keynote presentation today at the Drastic Vir…,1,1318183577230729220
"RT @financeinnov: #Startup #Fintech, #Proptech, #Insurtech, #Regtech... Avez-vous pensé à candidater à notre appel à projets ? 📁🚀Saisissez…",5,1318191892006305792
"RT @BrightDoor: In this week's eBrief - why #realestate tech shouldn't be considered a short-term band-aid, this year's ""best places to liv…",1,1318196926626529281
RT @ProptechCollect: Happy Monday! Are you tuning into @DrasticSummit with us? Don't miss today's lunchtime panel discussion on residential…,1,1318201544182030337
"RT @ffjoustra: Virtual Campus Facilities Summit, October 27, 2020 | Spacewell https://t.co/uincn9ZVC2

#proptech #workplace #smartbuildings…",1,1318201112525217792
RT @ffjoustra: Xamarin Developer - Spacewell | A Nemetschek Company https://t.co/UhTHiYeJV7 #job #vacature #jobs #proptech #workplace #smar…,1,1318201110700634112
"RT @LeoBrufal: Latest contribution to our @codelitt blog

https://t.co/nbPrfZAe7t

#PropTech #commercialrealestate #DigitalTransformation",3,1318196176177500160
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",5,1318154937596084224
"RT @Mallcommapp: 1 week to go until @ICSC RECon Canada 🎉

Visit our virtual stand to find out Randall McKillop's and Liz Dion's thoughts on…",1,1318142784474316800
"RT @PropChallenge: Listen to @thingssandy talk about #cyber #security for #RealEstate #PropTech solutions relying on #IoT devices, #wireles…",1,1318192703402815489
RT @TradeTalks: .@dealpath CEO Mike Sroka joins @JillMalandrino on @Nasdaq #TradeTalks to discuss empowering real estate investment and cap…,1,1318208958075580416
"RT @Zapbuild: No industry is immune to technological advances, but real estate is one niche that has been traditionally slower to adopt new…",1,1318182867927662592
"RT @ianhgunn: The 2021 Emerging Trends in Real Estate report has launched. This year's trends: accelerated change, uncertainty and shifting…",1,1318180414452715521
"RT @propmodo: “We expect to see owners physically break up large floor plan offices, in addition to offering satellite offices in suburban…",2,1318212870295801858
"RT @wallianceteam: Le #smartcities portano con sé numerosi vantaggi per i cittadini che vi abitano. Le realtà di questo tipo, a livello mon…",1,1318213617037283328
"RT @100Ladrillos: ¡Una charla imperdible! No te pierdas a nuestro CEO, Hugo Blum en EXNI+ https://t.co/8DcMktLxus https://t.co/Cu1xWsIvqY",1,1318212757997735936
"RT @100Ladrillos: ¡Una charla imperdible! No te pierdas a nuestro CEO, Hugo Blum en EXNI+ https://t.co/8DcMktLxus",1,1318212757997735936
"RT @sofialocks: Digitalizzazione del controllo accessi e sharing economy, come abilitare il business del futuro? Domani il nostro CEO @alen…",1,1318154232751587329
"RT @HomebaseAI: 🆕 Miss the latest #FutureFridays? We look at:

💵 Focuses for 2021 #Multifamily budgets
📈 #RealEstate trends beginning now
🏙…",2,1318256429191565313
RT @trdny: TRD's October national issue is live for subscribers! This month we look at Brookfield's high exposure to the pandemic (despite…,1,1318242377690218500
"RT @UKProptech: Tune into the latest episode of the global PropTech podcast, #ThePropcast, with @DickinsLouisa @LMREPropTech, to hear from…",1,1317105702431752193
"RT @reconstructinc: In our post-COVID world, @reconstructinc is part of drastically redefining our future. Proud to have our CTO and Co-Fou…",1,1316805396330291201
RT @OpenpathSec: The office after 2020: CEO @akazerani weighs in on impact of #accesscontrol and #proptech on the future of the workplace i…,2,1318271509119475712
RT @mbalexan: .@DrasticSummit kicked off this morning and runs through Wednesday. I am pumped to be co-hosting a fireside chat with my #CRE…,1,1318223436662145027
"RT @PlanetSmartCity: Alan Marcus, spoke to @idgconnect about our approach to building #smartcities and neighbourhoods in #Brazil, #India an…",5,1318481362832293889
"RT @mushman1970: 공유주방 #고스트키친'이 직방이 만든 투자사인 #브리즈인베스트먼트'에서 투자유치. 작년 9월에 92억원을 투자받았음. 5개 지점 모두 입점 완료. 배달전문 음식점을 위해 주문관리, 매출관리, 고객관리 및 배달까지 제공.…",2,1318381761122979840
"RT @leolerach: *Open Source Business 🤝 Venture Capital* 

Join me, my colleagues and our amazing founders at the Startup Stage of this year…",3,1318485922426609665
"RT @enricomolinari: Welcome to Maldives! @AroundTheworld via @enricomolinari #etour ism #proptech #fintech #realestate #marketing 

@jblefe…",8,1318473278235807747
RT @Le_Partenaire: Didier V. a réalisé une estimation de loyer sur https://t.co/3p5JR0DRiG pour un appartement 3 pièces de 65 m2 sur Saint-…,1,1318491199586639873
"RT @blocksquare_io: In 2019 @blocksquare presented @fintechfusion Demo Day acceleration program in Geneva, #Switzerland. Here's a cool vide…",1,1232983743826100226
RT @realPad: @skvarekm and @jakub  are going to speak about innovations at the 1st international #PropTech #Conference in SEE! Join them an…,1,1318492206894907392
RT @KristjanByfield: Great meeting with our @The_Depositary devs @sprint_in this morning- final testing underway for some great new functio…,1,1318485048736317440
RT @Juchtervbergen: #Proptech #WIRBank WIR Bank investiert in Schweizer Proptech Startup https://t.co/7hmL0zOHxd https://t.co/HPE819vAAv,1,1318137340770934784
"RT @Localtechnews1: British proptech startup Movewise secures €660K from co-founders of https://t.co/nlgUPvPtla, LoveFilm and VC Hambro Per…",1,1295329579603828738
RT @jamesdearsley: Thank you @nathanwosnack for sharing your thoughts and seeing the potential RE:Connect has to establish more effective o…,1,1318501721539334145
RT @propmodo: Join us as we discuss how building owners can better understand organizations’ space needs and create flexible workspaces tha…,1,1318283029488357377
"RT @archilyse: Unlocking advanced property analytics: The power of objective architectural quality analyses. In case you missed it, you can…",1,1318477974274977792
"RT @Go_IoT: Endlessly flexible solutions for smart buildings and smarter cities.
See more; https://t.co/B1ilxgVTwb

#gateway #iot #iiot #te…",2,1318518626836676608
"RT @ProptechLatam: El primer evento de #AgoraProptechLatam será la #ProptechWEEK, del 26 ay 30 de octubre, con la participación de las 7 as…",1,1318288568876474368
"RT @joinajar: Managing multiple real estate portfolios? Centralize your management with Ajar.
#Ajar #JoinAjar #RealEstate #PropertyManageme…",2,1318519233555386370
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",9,1318517327261011969
RT @DickinsLouisa: Looking at international expansion listen to this #LMREpropcast @OC_RE,1,1318543568651407362
"RT @witei_es: Si eres fullstack/backend y te encanta trabajar con Django y Python ¡Esto puede que te interese! https://t.co/B6J6Zf4fHW

#fu…",3,1318502506880765954
"RT @Homadata: 🔴 En direct du @siati_event : 
Equipés et masqués nous sommes prêts pour vous rencontrer sur notre stand, au Pavillon d'Armen…",1,1318537263454822401
"RT @coMakeIT: #PropTech is now disrupting the way the brick and mortar business was once looked upon. #CRE, #BIM, lease accounting, #facili…",1,1318542766591324161
"RT @GeoPhy: @GeoPhy's  building-level view of credit profiles helps you get smart on multifamily properties, fast. Introducing Tenant Credi…",2,1318552828957380610
RT @FIBREE_ORG: FIBREE - recommends: 👉 https://t.co/6m9irhHZvz organized by Proptech Latam Summit on 12/ 13 Nov 2020 #REMtech2020 #Proptech…,1,1318548828891598849
"RT @FiBANorg: If you are interested in the #Nordic #PropTech then this event is for you! 

@RecoTechFI  is happening online this year on th…",2,1318501332559560704
"RT @danqsal: #CordaCon2020 is underway, and proud to see 
@JoinCoadjute featured on the opening slide of the keynote.   Great buzz about al…",1,1318558783023550467
"RT @NacionInnovatv: Mañana a las 14pm @ChemaNieto entrevistará a Albert Bosch, CEO de @housfy_es.

💻 Puedes seguir el #NaciónInnovación126…",1,1318568939320954881
"RT @HabiteoFR: [REC 🔴] 💡 JO2024: un tremplin pour la Proptech

Enregistrement des ""Proptech Digital Days"" by @Le_Figaro
pour le @salonrent…",1,1318117716465733633
"RT @etkiyap: ...in the Retail and Proptech sectors by offering an extensive knowledge base and venture capital support. 3/3

#impactinvesti…",1,1313116713290993664
"RT @SProptech: *Reminder* Our first webinar takes place tomorrow

Innovation in Retail Property - Repurposing, Last Mile &amp; Retail Tech

Reg…",1,1318465059274825729
"RT @savvy_lane: It was a great Quarter 3 🎉

Savvy Lane saved 3.5 MILLION DOLLARS in real estate commissions to our sellers!  Will you be pa…",1,1318587369470058497
"RT @propmodo: It isn’t sufficient to just make minor adjustments and hope it is enough. Instead, some amenities that were once offered at t…",2,1318575540727500800
"RT @allenmatkins: Join our partner Paul Nash and speakers from @DenholtzRE, Jones, @waypointbldg, and Crestpoint Real Estate Investments as…",1,1318296215860240387
"RT @unitee_io: 🏠 Proptech // L'aftermovie #Cüriositee est en ligne !

Vivez ou re-vivez l'événement sur les entreprises qui font l'#innovat…",2,1318532164720480258
"RT @Fintech_Global: Digital mortgage company @snapdocs collects $60m in its Series C
https://t.co/mqIJBtV0lC
#FinTech #Realestate #PropTech…",1,1318514046967054336
RT @andres_leal7: Hoy estaremos con @TriariiLatam hablando en #Proptech meetings de @ColProptech sobre Innovación Abierta en el sector inmo…,2,1318630955238699008
"RT @businessinsider: This company is building 3-D printed, small homes on existing residential properties to fight back against California'…",12,1318631981916315648
RT @Domi_Labs: Have you seen the Domi product video yet? Our vision for the future is that #renting will be easier than ever! 😎 What are yo…,1,1318509801060564992
"RT @CCIMWashington: Meet Matt Giffune, Co-Founder of Occupier, and a panelist on the October 28, 2020 CCIM-WA Speaker Series Webinar: Under…",1,1318632597493182464
RT @AOProptech: @BuildingsCities’ article proposes a conceptual for integrating the life-cycle GHG emissions into a building's economic eva…,1,1316667835503071238
"RT @Passion_4Tech: 90 percent of traditional real estate organizations see proptech as an opportunity, as rising levels of investment show.…",1,1317336061656375296
RT @propster_: Starten wir in die Woche mit guten Neuigkeiten. Mit Freuden dürfen wir ein neues Projekt mit der Müller Wohnbau GmbH verkünd…,1,1318115462992089088
RT @EPRA_realestate: Join our webinar to hear from PropTech experts on the consequences of COVID-19 on real estate and their proposed strat…,1,1318195800292417538
"RT @propster_: Die @ImmoZeitung hat berichtet. Statement von unserem Gründer &amp; CEO Milan findet sich im Artikel wieder.

https://t.co/IaByb…",1,1317072954614812677
"RT @sensorberg: 📢Sensorberg und RENZ vereinbaren strategische #Partnerschaft für mehr #Komfort und #Service.
„Unsere gemeinsame Lösung mit…",2,1318532667537764354
"RT @sensorberg: In times of eCommerce, solutions are needed to deliver goods more efficiently and conveniently.
💡 One solution to these pro…",1,1318210549755281408
RT @DecideursEvent: @ASPIM_fr remet le prix à @aos_startup qui est le lauréat de la catégorie Proptech : la start-up la plus innovante 2020…,1,1318604389586735107
"RT @PropertyTV_io: Find out more about @RealCareApp1 and @LARKI_info tonight on Property Edge with Ben Gaze.

Catch the full ep here https:…",1,1318815537774829568
RT @gemassmer: Nice article from the team @LocaleLtd .  Proptech is a 2020 game changer https://t.co/ELhxRI0WyL,1,1318651226884657154
"RT @PropertyDanH: A look at the adoption of tech over the year by @LocaleLtd via @PropertyWeek

#Proptech
 https://t.co/qNIdQjDuHg",1,1318612010679083012
RT @danqsal: Currently “timeline for home buying...up to 15 weeks for a straightforward deal”.   Just what we’re aiming to solve for at Coa…,1,1318825387359637505
RT @OsborneClarke: @OC_Conrad and Jonathan Mills joined @DickinsLouisa of @LMREPropTech for the final episode of season 2 of the PropCast i…,1,1316341467204460546
"RT @WelcomeWork: ""L' #immobilier  n'est plus le parent pauvre de la #FrenchTech"" #PropTech #RealEstate (Vincent Pavanello, Real Estech) htt…",1,1318825375280074752
RT @danqsal: 5000 (!) attendees at this year’s @inside_r3 #cordacon event.  Really shows how #blockchain is a key new mainstream tech along…,2,1318837022468001792
"RT @KPMGFinland: What is happening in the Nordic #Proptech scene? Come and find out, and meet us online! We are excited to be the main part…",2,1318829610415640577
"RT @NacionInnovatv: ¡No te lo pierdas! A las 14pm @ChemaNieto entrevistará a Albert Bosch, CEO de @housfy_es.

📲 Puedes seguir el #NaciónIn…",3,1318841809691435011
RT @WIZZCAD: #Réhabiliter et #Rénover avec ##Wizzcad qui propose une solution digitale dédiée ! Déjà 20 000 logements rénovés en un temps r…,2,1318843278205345793
"RT @PlanetSmartCity: Complete with details of #smartsolutions, project updates and press coverage, the #newwebsite is designed to be #userf…",2,1318840499185291266
"RT @salonrent: 🗓 RDV les 4 &amp; 5 novembre pour les Proptech digital days, 2 jours online dédiés aux innovations de l’immobilier, 100% digital…",5,1318846158970757120
"RT @RealtyNXT: #NewsUpdate | @HomesbyWelcome announces its official launch as the first fully-online #home building, customization, and pur…",1,1318843244466249736
"RT @Maxeem_fr: 🔜 Retrouvez ce jeudi notre rubrique ""Bien Mieux, avec #Maxeem"" 🤩

#RénovationEnergétique #DPE #Lyon #MaPrimeRenov #Proptech…",1,1318575070953017347
"RT @housfy_es: ¡Nos vemos hoy en @NacionInnovatv! No te pierdas la entrevista de @ChemaNieto a nuestro CEO @BoschPalomas a las 14pm 👇

Pued…",1,1318852077557264386
"RT @taka_cfo: 当社もピッチさせて頂きます。
宜しくお願いします。 https://t.co/RMVTSHSDMQ",1,1318377244276879362
"RT @UKProptech: Interesting insights from #PropTech Gold Member, @DemandLogicUK's, latest blog on cyber security &amp; smart buildings. Remote…",1,1318849522659897349
RT @varunvummidi: PropTech in India &amp; Fractional ownership of Assets. Check out this Startup building an innovative alternative investment…,1,1318833207777783808
RT @NewFinServ: #PropTech / OJO Labs acquires personal finance platform Digs https://t.co/gpoYMrPujn,1,1318856934129270784
"RT @host_lu: #StartupLuxembourg🇱🇺

📢for Application!

Mind&amp;Market #Luxembourg is coming! 
... and is looking for #startups in:

🌿#sustainab…",1,1317141607930613761
RT @jamesdearsley: A great point of view that Andrew Stanton has offered here - RE:Connect embraces the digital landscape and the opportuni…,1,1318831890514706433
RT @Le_Partenaire: Patrice J. a réalisé une estimation de loyer sur https://t.co/3p5JR0DRiG pour une maison 4 pièces de 90 m2 sur Le Mans.…,1,1318862043282329602
RT @MultifamilyBiz: PropTech Innovator 365 Connect Receives Platinum dotCOMM Award for Its https://t.co/ZCZoXDtmz7 AI-Powered Chatbot Platf…,1,1318854299657543682
RT @RealtyNXT: #NewsUpdate | #SanFrancisco and #NewDelhi based startup @SquadStackTeam have raised $5 million in a Series A #funding round…,1,1318855611509952513
RT @MikeMol16597249: @DashflowApp @BayfieldTrain @situs @CushWake Thanks very much @BayfieldTrain for today’s invitation - and particularly…,2,1318884728485908483
RT @sofialocks: Abilitare i flexible spaces con la digitalizzazione del controllo accessi. Oggi il nostro CEO @alenacci spiegherà come il P…,1,1318539473282621444
RT @taka_cfo: 明日17時からです！,1,1318890661106470913
RT @ndahlberg: Proptech startup PlanHub of West Palm Beach raises $41 million - Refresh Miami https://t.co/HOJhYeaP29 via @refreshmiami,1,1318677930613133312
"RT @TriariiLatam: ¿El real estate se está quedando atrás en Innovación? - Descubre ahora https://t.co/1miZMCVpvk 

#proptech #construccion…",1,1318877069485506561
"RT @AccelVentures: #London based #proptech startup @MoveWise has bagged £600,000 in investment. 

Source: https://t.co/ueeTlO4uJO

Know mor…",1,1295692001787219969
"RT @andrewackerman: Congrats @Kognition on being selected as the winner of the #MFEConference Startup Technology Showdown! 

If you'd like…",1,1318911798658191360
RT @aucspace: Excellent @PropertyWeek piece on property auctions by @helenlcrane and the changes that tech innovations are bringing to the…,2,1318919876078161921
RT @BehrTech: This week on the blog we interview PremiseHQ to find out why IoT data lakes are pivotal to a smart building architecture http…,1,1318886059015536642
"RT @BehrTech: Wireless #IoT sensors are helping answer the urgent need to augment safety and mitigate infection risks during #COVID19
https…",1,1318733740546424835
"RT @iLeads: Given the #disruption of today's business sales cycles, it is more important than ever to be prepared with the best #data. We p…",20,1318879714258411520
RT @salonrent: 💡 Vous retrouverez @Artur_In_ lors des Proptech Digital Days by RENT ! RDV les 4 et 5 novembre🗓 Inscrivez-vous ici 👉🏻 https:…,1,1318915694096908290
RT @MeasurableUK: Small Power isn't Small Anymore! What's the source of needlessly wasted electricity (and GHG emissions) in your building…,2,1318914746259734528
"RT @UKProptech: Have you, or someone you know, helped drive #DigitalTransformation, actively promote PropTech and help to educate the benef…",5,1318926299608604672
"RT @hiloapp: @hiloapp seamlessly connects tenants to everything that a building and its neighborhood has to offer, creating an unrivalled u…",1,1318930761270087680
"RT @PRODA_LTD: Last week saw PRODA celebrating 1 year since launch! 🎉 
To mark the occasion, our CRO, David Oates spoke to @UKProptech Read…",3,1318924851495796736
"RT @Chloe_HiDigital: ⚙️ a unique opp for an experienced #Flutter dev to work with a fast-growing start-up within Proptech, on-site in Stock…",4,1318934583300263941
"RT @propmodo: While demand has grown and the use of the curb has changed dramatically, the way cities regulate the curb is still stuck in t…",6,1318932194220363778
"RT Fixflo ""We were delighted to provide our opinions on integration and collaboration in #PropTech for @EAToday wit… https://t.co/xtBCTBD87T",1,[]
"RT @TheCommsCo: Want to hear more about the exciting up and coming #proptech industry? Check out our latest blog written by @roseannalane_,…",2,1318937736766685184
"RT @Plentific: There's a lot for tradespeople to contend with in growing their business.

Here are five unique features our platform offers…",3,1318939364110598145
"RT @realquantumapp: Free webinar tomorrow!
Learn how narrative appraisal templates can help you maximize productivity without sacrificing q…",2,1318907361860472833
RT @CanBIM: Things have been moving quickly in the contech-proptech space and with approximately $6.1 billion being invested into the secto…,1,1318571385627824131
"RT @Figaro_Immo_Pro: 🕐 J-14 avant le #PROPTECHDIGITALDAYS 

À l'occasion du salon Proptech Digital Days, le label 100% digital du salon #RE…",1,1318927522298474506
"RT @EstatesGazette: Our new and improved #App ensures you will now receive DAILY #News and analysis, as well as interviews with leading fig…",2,1318938130305699844
"RT @UKProptech: Congratulations to #PropTech Gold Member, @BIDXONE, as they announce strategic partnership with @foxtons which will see #Bi…",1,1310873211295465475
"RT @mightybuildings: They just keep on coming! Yet another amazing article about Mighty Buildings, this time by @businessinsider 

""This #3…",1,1318644666607181824
RT @OpenpathSec: CEO &amp; Co-founder @akazerani in his @okta “Founders in Focus” interview talks about the impact of #proptech in helping safe…,1,1318966937053921285
RT @ChristopherIsak: Great point made here. #IoT + connected spaces can heavily help to prevent unnecessary activities and safe cost. That'…,1,1318967558213689346
"RT @LuxuryDistricts: MEET THE LUXURY DISTRICT CLUB 🇺🇸
Trade High-End Goods in Events to Blockchain Closings 💎
PLEASE, YOU CAN CONTRIBUTE OR…",1,1318967943473123333
RT @alfredodam: The last Spanish Proptech Daily! (English version) #proptech #realestate https://t.co/EiMxDVJQS1 Gracias a @JoinCoadjute @U…,1,1318946565189439493
"RT @JoinCoadjute: Great insight from Trevor Younes @mrisoftware on the increasing importance of integration, collaboration and connected pl…",1,1318914430042841100
"RT @srerajreddy: Project https://t.co/8g0mHalolz

#OneStopPropertyStop #RealEstate #RealEstateServices #Aggregator #Platform #Advisory #Dea…",3,1318977007468736512
RT @realbobbybryant: A DOSS Team Meeting this morning to discuss DOSS Home Loans via our Sr. Mortgage Consultant Yong Tran along with our E…,1,1318965782903181314
