Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
CVE-DOGC-B-21064059-2021,"CORRECCIÓN DE ERRATA en el Edicto de 28 de octubre de 2020, sobre un acuerdo de la Comisión Territorial de Urbanismo del ámbito metropolitano de Barcelona referente al municipio de Sant Just Desvern (DOGC núm. 8265, de 6.11.2020).",12/03/2021,,
CVE-DOGC-B-21067046-2021,"RESOLUCIÓN CLT/639/2021, de 4 de marzo, de convocatoria para la concesión de ayudas a planes de distribución de largometrajes cinematográficos, en régimen de concurrencia competitiva, en las modalidades de aportaciones reintegrables y subvenciones (ref. BDNS 552134).",12/03/2021,"Orden CLT/4/2013, Resolución CLT/187/2021, Resolución CLT/555/2021, Resolución CLT/3142/2020, Ley 20/2000",
CVE-DOGC-B-21068049-2021,"RESOLUCIÓN CLT/659/2021, de 4 de marzo, de convocatoria para la concesión de ayudas a proyectos del ámbito de los videojuegos, en régimen de concurrencia competitiva, en las modalidades de aportaciones reintegrables y subvenciones (ref. BDNS 552133).",12/03/2021,"Orden CLT/4/2013, Resolución CLT/187/2021, Resolución CLT/3142/2020, Resolución CLT/559/2021, Ley 20/2000",
CVE-DOGC-B-21068050-2021,"RESOLUCIÓN CLT/660/2021, de 5 de marzo, de convocatoria para la concesión de subvenciones, en régimen de concurrencia competitiva, para la organización de festivales y muestras audiovisuales en Cataluña, así como para su promoción y difusión (ref. BDNS 552455).",12/03/2021,"Orden CLT/4/2013, Resolución CLT/187/2021, Resolución CLT/3142/2020, Resolución CLT/577/2021, Ley 20/2000",
CVE-DOGC-B-21068051-2021,"RESOLUCIÓN CLT/661/2021, de 5 de marzo, de convocatoria para la concesión de ayudas a proyectos y planes editoriales, en régimen de concurrencia competitiva, en las modalidades de aportaciones reintegrables y subvenciones (ref. BDNS 552454).",12/03/2021,"Orden CLT/4/2013, Resolución CLT/187/2021, Resolución CLT/3142/2020, Resolución CLT/591/2021, Ley 20/2000",
CVE-DOGC-B-21068052-2021,"RESOLUCIÓN CLT/662/2021, de 5 de marzo, de convocatoria para la concesión de ayudas a la distribución y explotación de espectáculos, en régimen de concurrencia competitiva, en las modalidades de aportaciones reintegrables y subvenciones (ref. BDNS 552453).",12/03/2021,"Orden CLT/4/2013, Resolución CLT/187/2021, Resolución CLT/3142/2020, Resolución CLT/589/2021, Ley 20/2000",
CVE-DOGC-B-21068053-2021,"RESOLUCIÓN CLT/663/2021, de 5 de marzo, de convocatoria para la concesión de ayudas a festivales o ciclos musicales, en régimen de concurrencia competitiva, en las modalidades de aportaciones reintegrables y subvenciones (ref. BDNS 552452).",12/03/2021,"Resolución CLT/590/2021, Orden CLT/4/2013, Resolución CLT/187/2021, Resolución CLT/3142/2020, Ley 20/2000",
CVE-DOGC-B-21068059-2021,"RESOLUCIÓN JUS/669/2021, de 8 de marzo, por la que se hace pública la relación de los convenios de colaboración firmados por el Centro de Iniciativas para la Reinserción durante el año 2020.",12/03/2021,"Ley 19/2014, Ley 26/2010",
CVE-DOGC-B-21070079-2021,"ORDEN TSF/58/2021, de 11 de marzo, de modificación de la Orden TSF/56/2021, de 9 de marzo, por la que se garantiza el servicio esencial en todos los centros y empresas sanitarias, sociosanitarias y residencias para las personas mayores públicas y privadas de Cataluña (DOGC núm. 8361, de 10.3.2021).",12/03/2021,"ley 17/1977, Orden TSF/56/2021",
CVE-DOGC-B-21069058-2021,"RESOLUCIÓN TSF/696/2021, de 9 de marzo, por la que se amplía el importe máximo de la Resolución TSF/1650/2020, de 8 de julio, por la que se abre la convocatoria para la concesión de subvenciones a entidades destinadas a la realización de programas de interés general, con cargo a la asignación tributaria del 0,7% del impuesto sobre la renta de las personas físicas de las comunidades autónomas, del ámbito de políticas sociales del Departamento de Trabajo, Asuntos Sociales y Familias (ref. BDNS 514805).",12/03/2021,"Orden TSF/178/2019, Ley 38/2003, Ley 4/2020, Ley 29/1998, Resolución TSF/1650/2020, Real decreto 887/2006, Ley 39/2015",
CVE-DOGC-B-21069060-2021,"RESOLUCIÓN ARP/689/2021, de 3 de marzo, por la que se convocan las ayudas extraordinarias a mariscadores a pie y a las personas titulares de empresas acuícolas para compensar las pérdidas económicas y facilitar el mantenimiento de su competitividad como consecuencia de la crisis sanitaria ocasionada por la COVID-19 (ref. BDNS 552146).",12/03/2021,"Orden ARP/45/2021, Reglamento (UE) 1303/2013, Reglamento (UE) 508/2014, Reglamento (UE) 1255/2011, Reglamento (UE) 2020/560",
CVE-DOGC-B-21069059-2021,"CORRECCIÓN DE ERRATAS en la Corrección de erratas en la Orden ARP/188/2020, de 28 de octubre, por la que se aprueba el Plan de gestión para las embarcaciones de marisqueo con dragas para embarcación (DOGC núm. 8279, de 24.11.2020).",12/03/2021,,
