Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2651.pdf&tipo=rutaDocm"";""2021/2651"")","Instalaciones Eléctricas. Resolución de 05/03/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre autorización administrativa previa y aprobación de proyecto de ejecución de instalación eléctrica de alta tensión. Referencia:162190-00027. [NID 2021/2651]",2021-03-15,"Ley Orgánica 9/1982, Resolución de 05/03/2021, Decreto 87/2019, Resolución de 03/09/2019, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2577.pdf&tipo=rutaDocm"";""2021/2577"")",Procedimiento: JVB Juicio Verbal 1077/2018. [NID 2021/2577],2021-03-15,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2664.pdf&tipo=rutaDocm"";""2021/2664"")","Resolución de 08/03/2021, de la Secretaría General, por la que se da publicidad a la formalización del contrato de seguro de responsabilidad civil y patrimonial del Sescam expediente: 2020/009464. [NID 2021/2664]",2021-03-15,Resolución de 08/03/2021,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2369.pdf&tipo=rutaDocm"";""2021/2369"")","Anuncio de 15/10/2020, de la Delegación Provincial de Desarrollo Sostenible de Albacete, por el que se somete a información pública el expediente de ocupación de terrenos del monte de utilidad pública número 169 Las Morericas de Letur, pertenencia de la Junta de Comunidades de Castilla-La Mancha. [NID 2021/2369]",2021-03-15,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2349.pdf&tipo=rutaDocm"";""2021/2349"")","Anuncio de 08/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la petición de autorización administrativa previa y autorización administrativa de construcción de la instalación eléctrica que se cita (número de expediente 13211104789). [NID 2021/2349]",2021-03-15,"Ley 24/2013, Decreto 80/2007","LEY 24/2013 ESP, ORD IET/338/2014 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2352.pdf&tipo=rutaDocm"";""2021/2352"")","Anuncio de 08/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la petición de autorización administrativa previa y autorización administrativa de construcción de la instalación eléctrica que se cita (número de expediente 13211104790). [NID 2021/2352]",2021-03-15,"Ley 24/2013, Decreto 80/2007","LEY 24/2013 ESP, ORD IET/338/2014 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2350.pdf&tipo=rutaDocm"";""2021/2350"")","Anuncio de 22/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la petición de autorización administrativa previa y autorización administrativa de construcción de la instalación eléctrica que se cita (número de expediente 13211104791). [NID 2021/2350]",2021-03-15,"Ley 24/2013, Decreto 80/2007","LEY 24/2013 ESP, ORD IET/338/2014 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2126.pdf&tipo=rutaDocm"";""2021/2126"")","Anuncio de 26/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre la aprobación del proyecto de explotación y del plan de restauración correspondiente a la solicitud de autorización de aprovechamiento denominada Hoya de Valero, número 414, sita en el término municipal de Cardenete (Cuenca). [NID 2021/2126]",2021-03-15,"Ley 2/2020, resolución de 15 de febrero de 2021, Resolución de 13 de marzo de 2020","LEY 2/2020 CMA, RES 13/3/2020 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2388.pdf&tipo=rutaDocm"";""2021/2388"")","Anuncio de 01/03/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre información pública del Estudio de Detalle del solar sito en avenida de Rosalind Franklin, s/n; parcela 71 del sector 11. [NID 2021/2388]",2021-03-15,decreto 248/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2432.pdf&tipo=rutaDocm"";""2021/2432"")","Anuncio de 02/03/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre información pública de calificación y de la correspondiente licencia urbanística de nueva planta e instalación en el polígono 71-parcela 678, referencia catastral 02900A071006780000JX, de este término municipal, en suelo rústico de reserva. [NID 2021/2432]",2021-03-15,Decreto 242/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2552.pdf&tipo=rutaDocm"";""2021/2552"")","Anuncio de 04/03/2021, del Ayuntamiento de Barajas de Melo (Cuenca), sobre información pública de la solicitud de licencia de obra y calificación urbanística para la instalación de una planta fotovoltaica denominada FV Beliuno de 49,99 MWp,  y sus infraestructuras de evacuación, subestación Barajas 132/30 y línea de evacuación SET Barajas 132 kV, en las parcelas 5009, 5112 y 9005 del polígono 508. [NID 2021/2552]",2021-03-15,Decreto 242/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2554.pdf&tipo=rutaDocm"";""2021/2554"")","Anuncio de 04/03/2021, del Ayuntamiento de Barajas de Melo (Cuenca), sobre información pública de la solicitud de licencia de obra y calificación urbanística para la instalación de una planta fotovoltaica denominada FV Belidos de 49,99 MWp,  y sus infraestructuras de evacuación, en las parcelas 5008, 5009, 5021, 9005 y 9006 del polígono 508. [NID 2021/2554]",2021-03-15,Decreto 242/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2555.pdf&tipo=rutaDocm"";""2021/2555"")","Anuncio de 04/03/2021, del Ayuntamiento de Barajas de Melo (Cuenca), sobre información pública de la solicitud de licencia de obra y calificación urbanística para la instalación de una planta fotovoltaica denominada FV Belitres de 49,99 MWp,  y sus infraestructuras de evacuación, en las parcelas 5090, 5091, 5092, 5114, 5117, 5118, 5119 y 9005 del polígono 508. [NID 2021/2555]",2021-03-15,Decreto 242/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2559.pdf&tipo=rutaDocm"";""2021/2559"")","Anuncio de 04/03/2021, del Ayuntamiento de Belinchón (Cuenca), sobre información pública de solicitud de calificación urbanística y de obras  para planta fotovoltaica Alsemur Belinchón 1 y línea subterránea de evacuación. [NID 2021/2559]",2021-03-15,Decreto 242/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2435.pdf&tipo=rutaDocm"";""2021/2435"")","Anuncio de 02/03/2021, del Ayuntamiento de Ciudad Real, sobre aprobación del Estudio de Detalle de ordenación de volúmenes de la edificación parcelas 7.6.2 y 8.6.1 del sector A-PTLL del Plan General de Ordenación Urbana. [NID 2021/2435]",2021-03-15,"Ley 2/1998, Decreto 248/2004",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_1926.pdf&tipo=rutaDocm"";""2021/1926"")","Anuncio de 29/01/2021, de Asociación para el Desarrollo Integral de la Manchuela Conquense Adiman (Cuenca), por el que se da publicidad a los proyectos seleccionados, inversiones aceptadas, subvenciones concedidas y  pagadas  en el  año 2020 de la medida 19 Leader del Programa de Desarrollo Rural del PDR CLM 2014/2020 por la Junta Directiva de Adiman. [NID 2021/1926]",2021-03-15,Orden de 04/02/2016,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2528.pdf&tipo=rutaDocm"";""2021/2528"")","Anuncio de 04/03/2021, de Asociación de Desarrollo Rural Molina de Aragón-Alto Tajo, por el que se da publicidad a los proyectos seleccionados, inversiones aceptadas y subvenciones concedidas en el año 2020 de la medida 19 Leader del Programa de Desarrollo Rural del PDR CLM 2014/2020 por la Junta Directiva de Asociación de Desarrollo Rural Molina de Aragón-Alto Tajo. [NID 2021/2528]",2021-03-15,Orden de 04/02/2016,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/03/15/pdf/2021_2529.pdf&tipo=rutaDocm"";""2021/2529"")","Anuncio de 15/02/2021, de MI Gestión Sociedad Cooperativa de Castilla-La Mancha, sobre acuerdo de transformación a sociedad limitada. [NID 2021/2529]",2021-03-15,Ley 11/2010,
