Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1372.pdf&tipo=rutaDocm"";""2021/1372"")",Sanidad. Procedimiento Ordinario 119/2021. [NID 2021/1372],2021-02-12,"Resolución de 28 de enero de 2021, Resolución de 06 de febrero de 2021",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1190.pdf&tipo=rutaDocm"";""2021/1190"")","Vías Pecuarias. Resolución de 02/02/2021, de la Dirección General de Medio Natural y Biodiversidad, por la que se aprueba la ocupación de terrenos en la vía pecuaria denominada Vereda del Camino de Yunquera o del Camino de Fontanar, en el término municipal de Heras de Ayuso, provincia de Guadalajara, con destino a conducción eléctrica subterránea incluido armario auxiliar, cuyo beneficiario es Félix Marcos Martínez. [NID 2021/1190]",2021-02-12,"Ley 3/1995, Ley 9/2003, Real Decreto 1676/84, Ley 39/2015, Ley 40/2015, Ley 6/1985, Ley 3/1995, Ley 9/2003, Ley 39/2015, Ley 39/2015","LEY 9/2003 ESP, RD 178/2004 ESP, RD 191/2013 ESP, RD 364/2017 ESP, RD 452/2019 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1191.pdf&tipo=rutaDocm"";""2021/1191"")","Vías Pecuarias. Resolución de 02/02/2021, de la Dirección General de Medio Natural y Biodiversidad, por la que se aprueba la ocupación de terrenos en la vía pecuaria denominada Cañada Real Segoviana, en el término municipal de Almodóvar del Campo, provincia de Ciudad Real, con destino a una cancela con paso canadiense y cerramiento móvil, cuya beneficiaria es Ángeles Zamora Cendrero. [NID 2021/1191]",2021-02-12,"Ley 3/1995, Ley 9/2003, Real Decreto 1676/84, Ley 39/2015, Ley 40/2015, Ley 6/1985, Ley 3/1995, Ley 9/2003, Ley 39/2015, Ley 39/2015","LEY 9/2003 ESP, RD 178/2004 ESP, RD 191/2013 ESP, RD 364/2017 ESP, RD 452/2019 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1232.pdf&tipo=rutaDocm"";""2021/1232"")","Aguas. Resolución de 22/12/2020, de la Dirección General de Transición Energética, por la que se otorga la concesión de aprovechamiento de aguas minero-industriales Salinas de Imón, número 2608, de la provincia de Guadalajara. [NID 2021/1232]",2021-02-12,"Real Decreto Legislativo 1/2001, Ley 8/1990, Ley 8/1990, Ley 8/1990, Ley 8/1990, Ley 8/1990, Ley 11/2003, Ley 39/2015, Ley 8/1990","LEY 1/2018 ESP, ORD APA/1401/2018 ESP, RD 849/1986 ESP, RDG 1/2001 ESP, RDL 10/2017 ESP, RDL 4/2007 ESP, RES 22/6/2017 ESP (2)"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1331.pdf&tipo=rutaDocm"";""2021/1331"")","Ayudas y Subvenciones. Resolución de 05/02/2021, de la Dirección General de Agenda 2030 y Consumo, por la que se publica el crédito disponible para atender las obligaciones de contenido económico derivadas del programa de concesión directa de ayudas destinada a paliar la pobreza energética en consumidores vulnerables, en lo que respecta a energía destinada a calefacción, agua caliente sanitaria o cocina, denominado Bono Social Térmico. [NID 2021/1331]",2021-02-12,"Ley 15/2018, Real Decreto-ley 15/2018, Ley 24/2013, Real Decreto-ley 15/2018, Ley 15/2018, Ley 15/2018, Ley 39/2015, Ley 39/2015","LEY 24/2013 ESP, ORD IET/338/2014 ESP, RDL 15/2018 ESP, STC 134/2020 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1192.pdf&tipo=rutaDocm"";""2021/1192"")","Medio Ambiente. Resolución de 04/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, por la que se formula informe de impacto ambiental del proyecto: Planta solar fotovoltaica Villacañas 3 MW e infraestructura de evacuación (expediente PRO-TO-20-2548), situado en el término municipal de Villacañas (Toledo), cuya promotora es Circle Energy Escudo, SL. [NID 2021/1192]",2021-02-12,"Ley 21/2013, Ley 4/2007, Ley 21/2013, Ley 4/2007, Ley 21/2013, Ley 9/2012, Ley 21/2013, Ley 21/2013, Ley 21/2013, Ley 9/1999, Ley 9/1999, Real Decreto Legislativo 1/2001, Ley 22/2011, Real Decreto 833/1998, Real Decreto 952/1997, Real Decreto 105/2008, Real Decreto 110/2015, Ley 2/1998, Ley 9/90, Ley 34/2007, Real Decreto 212/2002, Real Decreto 524/2006, Ley 37/2003, Real Decreto 1890/2008, Ley 4/2013, Ley 4/2013, Ley 31/1995, Real Decreto 289/2003, Ley 21/2013, Ley 21/2013, Ley 2/2020, Ley 21/2013, Ley 4/2007, Ley 21/2013, Ley 21/2013","LEY 1/2018 ESP, LEY 21/2013 ESP, LEY 22/2011 ESP, LEY 31/1995 ESP, LEY 34/2007 ESP, LEY 37/2003 ESP, LEY 5/2013 ESP, LEY 9/2018 ESP, ORD AAA/699/2016 ESP, ORD APA/1401/2018 ESP, ORD APM/189/2018 ESP, ORD APM/205/2018 ESP, ORD APM/206/2018 ESP, ORD APM/397/2018 ESP, ORD PCI/1319/2018 ESP, ORD TEC/852/2019 ESP, ORD TED/363/2020 ESP, ORD TED/426/2020 ESP, RD 1038/2012 ESP, RD 1042/2017 ESP, RD 105/2008 ESP, RD 110/2015 ESP, RD 1367/2007 ESP, RD 1513/2005 ESP, RD 171/2004 ESP, RD 1890/2008 ESP, RD 212/2002 ESP, RD 27/2021 ESP, RD 524/2006 ESP, RD 849/1986 ESP, RD 952/1997 ESP, RDG 1/2001 ESP, RDL 10/2017 ESP, RDL 4/2007 ESP, RES 22/6/2017 ESP (2), RES 29/5/2017 ESP, RES 5/11/2010 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1193.pdf&tipo=rutaDocm"";""2021/1193"")","Instalaciones Eléctricas. Resolución de 04/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, de autorización administrativa previa y autorización administrativa de construcción de instalación eléctrica de alta tensión con número de expediente: E-14806 corresponde I. [NID 2021/1193]",2021-02-12,"Ley 24/2013, Ley 21/1992, Ley 24/2013, Ley 39/2015, Ley 39/2015","LEY 21/1992 ESP, LEY 24/2013 ESP, ORD 29/6/1993 ESP, ORD IET/338/2014 ESP, RD 825/1993 ESP, STC 29/6/2011 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_916.pdf&tipo=rutaDocm"";""2021/916"")",Procedimiento Ordinario 3/2019. [NID 2021/916],2021-02-12,Ley 3/2004,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1252.pdf&tipo=rutaDocm"";""2021/1252"")","Resolución de 05/02/2021, de la Secretaría General de Hacienda y Administraciones Públicas, por la que se hace pública la declaración de desierta del contrato que tiene por objeto el servicio de apoyo y asistencia psicosocial a víctimas, familiares y grupos operativos en situaciones de urgencia, emergencia, crisis y catástrofes que se produzcan en Castilla-La Mancha. [NID 2021/1252]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1251.pdf&tipo=rutaDocm"";""2021/1251"")","Resolución de 01/02/2021, de la Gerencia de Atención Integrada de Almansa (Albacete), por la que se anuncia la formalización del contrato de suministro de ropa de cama. Expediente 2020/015148. [NID 2021/1251]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2020_9739.pdf&tipo=rutaDocm"";""2020/9739"")","Anuncio de 17/11/2020, de la Delegación Provincial de Desarrollo Sostenible de Albacete, por el que se ordena la publicación de solicitud de ocupación temporal de terrenos en el monte 99 del CUP de la provincia de Albacete, denominado Muelas de Carcelén, perteneciente al Ayuntamiento de Carcelén, para la regularización de un emplazamiento de radiocomunicaciones ubicado en la parcela 77 del polígono 9 de Carcelén, cuyo peticionario es Telxius Torres España, SLU. [NID 2020/9739]",2021-02-12,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_553.pdf&tipo=rutaDocm"";""2021/553"")","Anuncio de 14/01/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la solicitud de autorización administrativa previa, así como el proyecto y estudio de impacto ambiental de la planta de energía solar fotovoltaica denominada La Solana 1 e infraestructura de evacuación, promovida por Ingenes Solar, SL (número de expediente 13270209211). [NID 2021/553]",2021-02-12,Ley 2/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_554.pdf&tipo=rutaDocm"";""2021/554"")","Anuncio de 14/01/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la solicitud de autorización administrativa previa, así como el proyecto y estudio de impacto ambiental de la planta de energía solar fotovoltaica denominada La Solana 2 e infraestructura de evacuación, Dacio Solar, SL (número de expediente 13270209212). [NID 2021/554]",2021-02-12,Ley 2/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_555.pdf&tipo=rutaDocm"";""2021/555"")","Anuncio de 15/01/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la solicitud de autorización administrativa previa y autorización administrativa de construcción, así como del estudio de impacto ambiental, de la instalación de generación eléctrica fotovoltaica FV Brazoinves I e infraestructuras de evacuación asociadas, promovida por Campana Energy SL (expediente 13270209207). [NID 2021/555]",2021-02-12,Ley 2/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_556.pdf&tipo=rutaDocm"";""2021/556"")","Anuncio de 15/01/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la solicitud de autorización administrativa previa, así como el proyecto y estudio de impacto ambiental de la planta de energía solar fotovoltaica denominada PSFV Bluesol 2, promovida por Blue Energy Sun SL (número de expediente 13270209205). [NID 2021/556]",2021-02-12,Ley 2/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_558.pdf&tipo=rutaDocm"";""2021/558"")","Anuncio de 15/01/2021, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por el que se somete a información pública la solicitud de autorización administrativa previa, así como el proyecto y estudio de impacto ambiental de la planta de energía solar fotovoltaica denominada PSFV Bluesol 1 promovida por Blue Energy Sun SL (número de expediente 13270209204). [NID 2021/558]",2021-02-12,Ley 2/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1085.pdf&tipo=rutaDocm"";""2021/1085"")","Anuncio de 01/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, sobre información pública para autorización administrativa previa de instalación eléctrica. Referencia: E-45240222168. [NID 2021/1085]",2021-02-12,Ley 24/2013,"LEY 24/2013 ESP, ORD IET/338/2014 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_933.pdf&tipo=rutaDocm"";""2021/933"")","Anuncio de 31/01/2021, del Ayuntamiento de Bargas (Toledo), sobre información pública de la solicitud de calificación y de licencia urbanística para la ejecución de nave para separación de líneas de matanza y procesado en matadero de aves, emplazada en la CM-4003 - km 12. [NID 2021/933]",2021-02-12,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_782.pdf&tipo=rutaDocm"";""2021/782"")","Anuncio de 22/01/2021, del Ayuntamiento de Bolaños de Calatrava (Ciudad Real), sobre información pública del Proyecto de Reparcelación del Programa de Actuación Urbanizadora del sector 5 Los Calares. [NID 2021/782]",2021-02-12,"Ley 39/2015, Real Decreto 1093/1997, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1120.pdf&tipo=rutaDocm"";""2021/1120"")","Anuncio de 03/02/2021, del Ayuntamiento de Corral de Calatrava (Ciudad Real), sobre concesión de licencia urbanística de obras para el vallado de la parcela 29 del polígono 14. [NID 2021/1120]",2021-02-12,"Ley 2/2020, Resolución de 14 de diciembre de 2020",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_984.pdf&tipo=rutaDocm"";""2021/984"")","Anuncio de 29/01/2021, del Ayuntamiento de La Gineta (Albacete), sobre información pública de solicitud de calificación y licencias urbanísticas para instalación de planta solar de 590 KWp conectada a red, en terrenos ubicados en la parcela 10207, del polígono 2. [NID 2021/984]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1111.pdf&tipo=rutaDocm"";""2021/1111"")","Anuncio de 03/02/2021, del Ayuntamiento de Pedro Muñoz (Ciudad Real), sobre información pública de la aprobación inicial de la propuesta de convenio urbanístico formulada para regular la Modificación Puntual del Plan de Ordenación Municipal vigente para posibilitar la eliminación de un viario previsto entre la calle Cataluña y la avenida Juan Carlos I. [NID 2021/1111]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1122.pdf&tipo=rutaDocm"";""2021/1122"")","Anuncio de 01/02/2021, del Ayuntamiento de Pozohondo (Albacete), sobre exhumación y reinhumación de restos cadavéricos del cementerio municipal. [NID 2021/1122]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1154.pdf&tipo=rutaDocm"";""2021/1154"")","Anuncio de 29/01/2021, del Ayuntamiento de La Villa de Don Fadrique (Toledo), sobre información pública de solicitud de calificación urbanística y licencia de obras en suelo rústico para centro de transformación aéreo de 50 kVA en el polígono 14, parcela 129. [NID 2021/1154]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1202.pdf&tipo=rutaDocm"";""2021/1202"")","Anuncio de 05/02/2021, de la Empresa Pública Gestión Ambiental de Castilla-La Mancha, SA (Geacam), por el que se hace pública la formalización del contrato correspondiente a las: Obras de adecuación de base de retén en Almorox (Toledo). Expediente número: 103-TT-0-038-20/OB09. [NID 2021/1202]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1203.pdf&tipo=rutaDocm"";""2021/1203"")","Anuncio de 05/02/2021, de la Empresa Pública Gestión Ambiental de Castilla-La Mancha, SA (Geacam), por el que se hace pública la formalización del contrato correspondiente a las: Obras de adecuación de edificio para base del retén de Ruidera, término municipal de Ruidera (Ciudad Real). Expediente número: 103-TT-0-038-20/OB06. [NID 2021/1203]",2021-02-12,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1205.pdf&tipo=rutaDocm"";""2021/1205"")","Anuncio de 05/02/2021, de la Empresa Pública Gestión Ambiental de Castilla-La Mancha, SA (Geacam), por el que se hace pública la formalización del contrato correspondiente a las: Obras de adecuación de base de retén en La Guardia (Toledo). Expediente número: 103-TT-0-038-20/OB08. [NID 2021/1205]",2021-02-12,,
