Item_id,Item_Name,Fecha_publicacion,Materias,Alertas,Referencias,Referencias_completas,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11592.pdf"";""BOE-B-2021-11592"")",Anuncio de formalización de contratos de: Intendente de San Fernando. Objeto: Materiales y Pertrechos para Buques y Unidades del Tren Naval Apoyados por el Arsenal de Cádiz - Ramo de Casco y Máquinas. Expediente: 37543/20/0402/00 (2020/AR43U/00001932).,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11593.pdf"";""BOE-B-2021-11593"")",Anuncio de licitación de: Jefatura de Intendencia de Asuntos Económicos Este. Objeto: Servicios tienda bazar Museo Militar de Valencia (CHCM CENTRO). Expediente: 2021/ETSAE0327/00000374E.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11587.pdf"";""BOE-B-2021-11587"")",Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Justicia. Objeto: Servicios de digitalización de libros del Registro Civil Central. Expediente: ASE/2019/202.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11591.pdf"";""BOE-B-2021-11591"")","Anuncio de formalización de contratos de: Intendente de Rota. Objeto: Servicio de mantenimiento de los equipos electrónicos de los sistemas de CCTV, cámaras interiores y exteriores de los buques apoyados por el Arsenal de Cádiz. Expediente: 2020/AR46U/00001383.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11618.pdf"";""BOE-B-2021-11618"")","Anuncio de formalización de contratos de: TGSS-Dirección provincial de Segovia. Objeto: Suministro de mascarillas y gel hidroalcohólico para la protección del personal que presta servicios en la Dirección Provincial de la TGSS, Intervención Delegada y Unidad Provincial de informática. Expediente: 40-21/13ABSVC.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11619.pdf"";""BOE-B-2021-11619"")","Anuncio de licitación de: Presidencia de la Comisión Nacional de los Mercados y la Competencia. Objeto:  Servicios bancarios mediante la apertura de 13 cuentas corrientes en régimen de depósito para la gestión económico-financiera de las funciones encomendadas en la Ley 3/2013, de 4 de junio, de creación de la Comisión Nacional de los Mercados y la Competencia. Expediente: 210029.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11590.pdf"";""BOE-B-2021-11590"")",Anuncio de formalización de contratos de: Intendente de San Fernando. Objeto: Contrato para el servicio de mantenimiento correctivo y de conservación de sistemas de contraincendios en instalaciones de tierra apoyadas por el Arsenal de Cádiz. Expediente: 37543/20/0301/00 (2020/AR43U/00001542).,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11589.pdf"";""BOE-B-2021-11589"")",Anuncio de formalización de contratos de: Intendente de San Fernando. Objeto: Mantenimiento de Vehículos de Infantería de Marina. Expediente: 37543/20/0419/00 (2020/AR43U/00001989).,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11600.pdf"";""BOE-B-2021-11600"")",Anuncio de licitación de: Delegación de Economía y Hacienda en Murcia. Objeto: Servicio de Vigilancia y Seguridad de las oficinas de la Gerencia Regional del Catastro y del Tribunal Económico Administrativo Regional de Murcia. Expediente: 301503SE21.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11614.pdf"";""BOE-B-2021-11614"")",Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Economía y Empresa. Objeto: Servicio de reconocimientos médicos periódicos para el personal del Ministerio de Asuntos Económicos y Transformación Digital para los años 2020 y 2021 . Expediente: J20.002.01.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11615.pdf"";""BOE-B-2021-11615"")",Anuncio de formalización de contratos de: INSS-Dirección provincial de Alicante. Objeto: Mantenimiento y reparación de sistemas contra incendios de la Dirección Provincial del Instituto Nacional de la Seguridad Social de Alicante en 2021. Expediente: 03/VC-02/21.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11601.pdf"";""BOE-B-2021-11601"")",Anuncio de la Delegación de Economía y Hacienda de Cuenca por el que se convoca la subasta pública de dos fincas urbanas y nueve fincas rústicas en la provincia de Cuenca.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11588.pdf"";""BOE-B-2021-11588"")",Anuncio de formalización de contratos de: Intendente de San Fernando. Objeto: Mantenimiento de Vehículos de Infantería de Marina. Expediente: 37543/20/0419/00 (2020/AR43U/00001989).,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11617.pdf"";""BOE-B-2021-11617"")","Anuncio de formalización de contratos de: TGSS-Dirección provincial de Segovia. Objeto: Suministro de mascarillas y gel hidroalcohólico para la protección del personal que presta servicios en la Dirección Provincial de la TGSS, Intervención Delegada y Unidad Provincial de informática. Expediente: 40-21/13ABSVC.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11603.pdf"";""BOE-B-2021-11603"")",Anuncio de formalización de contratos de: División Económica y Técnica (Cuerpo Nacional de Policía). Objeto: Suministro de repuestos originales de diversas marcas con destino a los vehículos pertenecientes a la Policía Nacional. Expediente: 002/20/AU/03.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11602.pdf"";""BOE-B-2021-11602"")","Anuncio de formalización de contratos de: Dirección General de Tráfico. Objeto: Obra de instalación de balizas detectoras para la mejora de la seguridad vial en condiciones climatológicas adversas de niebla densa en la Autovía A-8, , tramo PK 545.400 a 549.680 (Lugo). Expediente: 3DGT00000351.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11616.pdf"";""BOE-B-2021-11616"")","Anuncio de formalización de contratos de: TGSS-Dirección provincial de Segovia. Objeto: Suministro de mascarillas y gel hidroalcohólico para la protección del personal que presta servicios en la Dirección Provincial de la TGSS, Intervención Delegada y Unidad Provincial de informática. Expediente: 40-21/13ABSVC.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11612.pdf"";""BOE-B-2021-11612"")",Anuncio de licitación de: Consejo de Administración del Patrimonio Nacional. Objeto: Aprovechamiento de ungulados en espacios cinegéticos del Patrimonio Nacional. Expediente: IN2020/CAR80.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11606.pdf"";""BOE-B-2021-11606"")","Anuncio de formalización de contratos de: Dirección de la Sociedad de Salvamento y Seguridad Marítima. Objeto: Servicio de mantenimiento, reparación y operación de vehículos sumergibles por control remoto. Expediente: EM20-662.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11607.pdf"";""BOE-B-2021-11607"")",Anuncio de formalización de contratos de: Centro de Estudios y Experimentación de Obras Públicas (CEDEX). Objeto: Suministro de material fungible para la realización de determinaciones analíticas en Laboratorio. Expediente: 202000000071.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11613.pdf"";""BOE-B-2021-11613"")",Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Cultura y Deporte. Objeto: Servicio de conservación del jardín y patio históricos del Museo Sorolla. Expediente: JS200036.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11598.pdf"";""BOE-B-2021-11598"")",Anuncio de formalización de contratos de: Delegación Especial de la Agencia Estatal de Administración Tributaria en Cataluña. Objeto: Servicio de limpieza y desinfección de los conductos de climatización del edificio sede de la Delegación Especial de la Agencia Estatal de Administración Tributaria de Cataluña. Expediente: 20A90091000.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11605.pdf"";""BOE-B-2021-11605"")",Anuncio de corrección de errores de: Dirección General de Carreteras. Objeto: 51-LO-0205; 30.1180/20-2 Ejecución de diversas operaciones de conservación y explotación en las carreteras del sector LO-02. Provincia de La Rioja. Expediente: 230202602050.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11611.pdf"";""BOE-B-2021-11611"")",Anuncio de licitación de: Junta de Contratación del Ministerio de Trabajo y Economía Social. Objeto: Servicio de soporte y asistencia técnica a la UAFSE en el marco del período de programación 2014-2020 y por un periodo de 24 meses. Expediente: 30000007/2021.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11610.pdf"";""BOE-B-2021-11610"")","Anuncio de licitación de: Secretaría General del Fondo de Garantía Salarial (FOGASA). Objeto: Servicios documentales y archivo externo del Fondo de Garantía Salarial, O.A. Expediente: 64/2021.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11604.pdf"";""BOE-B-2021-11604"")",Anuncio de corrección de errores de: Dirección General de Carreteras. Objeto: 51-BU-0405; 30.1185/20-2 Ejecución de diversas operaciones de conservación y explotación en las carreteras del sector BU-04. Provincia de Burgos. Expediente: 230200904050.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-B-2021-11599.pdf"";""BOE-B-2021-11599"")",Anuncio de formalización de contratos de: Delegación Especial de la Agencia Tributaria en el País Vasco. Objeto: Servicio de limpieza para los edificios y embarcaciones de la Agencia Tributaria en Bizkaia durante un año. Expediente: 20B50090700.,2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3683.pdf"";""BOE-A-2021-3683"")","Resolución de 25 de febrero de 2021, de la Dirección General de Política Energética y Minas, por la que se publica el valor de la anualidad de la retribución por inversión (CIn) correspondiente a las instalaciones de categoría A de los sistemas eléctricos de los territorios no peninsulares para el año 2021.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3682.pdf"";""BOE-A-2021-3682"")","Resolución de 25 de febrero de 2021, de la Dirección General de Política Energética y Minas, por la que se aprueba el precio de derechos de emisión de liquidación para el año 2020 en los sistemas eléctricos de los territorios no peninsulares.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3680.pdf"";""BOE-A-2021-3680"")","Resolución de 3 de marzo de 2021, de la Secretaría General Técnica, por la que se emplaza a los interesados en el recurso contencioso-administrativo 7/987/2020, interpuesto ante el Tribunal Superior de Justicia de Madrid, Sala de lo Contencioso-Administrativo, Sección Séptima.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3694.pdf"";""BOE-A-2021-3694"")","Resolución de 1 de marzo de 2021, del Banco de España, por la que se publican los índices y tipos de referencia aplicables para el cálculo del valor de mercado en la compensación por riesgo de tipo de interés de los préstamos hipotecarios, así como para el cálculo del diferencial a aplicar para la obtención del valor de mercado de los préstamos o créditos que se cancelan anticipadamente.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3695.pdf"";""BOE-A-2021-3695"")","Resolución de 23 de febrero de 2021, de la Comisión Nacional del Mercado de Valores, por la que se publica la sanción por infracción muy grave impuesta a Banco Santander, SA.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3681.pdf"";""BOE-A-2021-3681"")","Resolución de 5 de marzo de 2021, de la Secretaría General Técnica, por la que se emplaza a los interesados en el recurso contencioso-administrativo 179/2020, interpuesto ante el Tribunal Superior de Justicia de Galicia, Sala de lo Contencioso-Administrativo, Sección Primera.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3685.pdf"";""BOE-A-2021-3685"")","Orden TED/214/2021, de 8 de marzo, por la que se establecen servicios mínimos de manera que quede garantizado el suministro de energía eléctrica, la seguridad de las personas y la seguridad de las instalaciones, ante la huelga general convocada en los ámbitos territoriales de las Comarcas de Ferroltera, Eume y Ortegal entre las 00:00 horas y las 24:00 horas del día 10 de marzo de 2021.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3691.pdf"";""BOE-A-2021-3691"")","Resolución de 22 de febrero de 2021, de la Dirección General del Tesoro y Política Financiera, por la que se publican los resultados de las subastas de Bonos y Obligaciones del Estado celebradas el día 18 de febrero de 2021.",2021-03-09,,Sistema financiero,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3690.pdf"";""BOE-A-2021-3690"")","Orden ETD/215/2021, de 1 de marzo, por la que se autoriza la segregación y reconstitución de determinados Bonos y Obligaciones del Estado.",2021-03-09,,Sistema financiero,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3684.pdf"";""BOE-A-2021-3684"")","Orden TED/213/2021, de 5 de marzo, por la que se establecen los servicios mínimos en el sector de hidrocarburos, ante la huelga general convocada en los ámbitos territoriales de las Comarcas de El Ferrol, Eume y Ortegal entre las 00:00 horas y las 24:00 horas del día 10 de marzo de 2021.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3679.pdf"";""BOE-A-2021-3679"")","Resolución de 3 de marzo de 2021, de la Secretaría General Técnica, por la que se emplaza a los interesados en el recurso contencioso-administrativo 7/850/2020, interpuesto ante la Audiencia Nacional, Sala de lo Contencioso-Administrativo, Sección Séptima.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3692.pdf"";""BOE-A-2021-3692"")","Resolución de 1 de marzo de 2021, de la Secretaría General Técnica, por la que se publica el Convenio entre la Dirección Provincial de la Tesorería General de la Seguridad Social de Melilla y el Instituto Nacional de la Seguridad Social en Melilla, para la administración y participación en gastos de inmuebles de uso compartido.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3686.pdf"";""BOE-A-2021-3686"")","Resolución de 23 de febrero de 2021, de la Presidencia del Consejo Superior de Deportes, por la que se publican los Estatutos de la Federación Española de Deportes para Personas con Discapacidad Intelectual.",2021-03-09,"Asociaciones deportivas, Federación Española de Deportes para Personas con Discapacidad Intelectual","Deporte, Discapacidad","BOE-A-2007-17819, BOE-A-1991-30862, BOE-A-1990-25037","MODIFICA los Estatutos publicados por Resolución de 24 de septiembre de 2007, DE CONFORMIDAD con el art. 12.3 del Real Decreto 1835/1991, de 20 de diciembre, DE CONFORMIDAD con el art. 31.7 de la Ley 10/1990, de 15 de octubre","Ley 10/1990, Real Decreto 1835/1991, Resolución de 24 de septiembre de 2007",RES 26/10/2007 ESP
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3687.pdf"";""BOE-A-2021-3687"")","Resolución de 23 de febrero de 2021, de la Presidencia del Consejo Superior de Deportes, por la que se publica la modificación de los Estatutos de la Federación Española de Orientación.",2021-03-09,"Asociaciones deportivas, Federación Española de Orientación",Deporte,"BOE-A-2003-17672, BOE-A-1991-30862, BOE-A-1990-25037","MODIFICA los arts. 24, 26 y 32 de los estatutos publicados por Resolución de 2 de septiembre de 2003, DE CONFORMIDAD con el art. 12.3 del Real Decreto 1835/1991, de 20 de diciembre, DE CONFORMIDAD con los arts. 10.2.b) y 31.7 de la Ley 10/1990, de 15 de octubre","Ley 10/1990, Resolución de 2 de septiembre de 2003, Real Decreto 1835/1991",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3693.pdf"";""BOE-A-2021-3693"")","Resolución de 8 de marzo de 2021, del Banco de España, por la que se publican los cambios del euro correspondientes al día 8 de marzo de 2021, publicados por el Banco Central Europeo, que tendrán la consideración de cambios oficiales, de acuerdo con lo dispuesto en el artículo 36 de la Ley 46/1998, de 17 de diciembre, sobre la Introducción del Euro.",2021-03-09,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/03/09/pdfs/BOE-A-2021-3678.pdf"";""BOE-A-2021-3678"")","Resolución de 5 de febrero de 2021, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se aprueban las modificaciones introducidas en el modelo de contrato de arrendamiento de bienes muebles, letras de identificación R-VCS, y sus Anexos, para ser utilizado por VFS Commercial Services Spain, SA.",2021-03-09,,,,,,
