Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
CVE-DOGC-B-21055104-2021,"EDICTO de 24 de febrero de 2021, sobre un acuerdo de la Comisión Territorial de Urbanismo de El Camp de Tarragona referente al municipio de Castellvell del Camp.",03/03/2021,"Ley 2/2007, Ley 39/2015, Ley 29/1998, Ley 3/2012","DLE 3/2012 CAT, LEY 14/2015 CAT, LEY 3/2012 CAT, LEY 3/2012 ESP"
CVE-DOGC-B-21055059-2021,"EDICTO de 24 de febrero de 2021, sobre una resolución por la que se aprueba la modificación de la delimitación de la Trama Urbana Consolidada del municipio de Olot.",03/03/2021,"Ley 29/1998, ley 1/2009, Ley 30/1992","DEC 158/1994 CAT, DEC 180/1994 CAT, DEC 180/1994 CAT (2), RD 1771/1994 ESP"
CVE-DOGC-B-21055117-2021,"CORRECCIÓN DE ERRATAS en el Edicto de 12 de febrero de 2021, por el que se hace pública una sentencia de la Sala de lo Contencioso Administrativo del Tribunal Superior de Justicia de Cataluña dictada en el recurso contencioso-administrativo núm. 115/15 (DOGC núm. 8345, de 19.2.2021).",03/03/2021,,
CVE-DOGC-B-21057047-2021,"RESOLUCIÓN CLT/519/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales por el que se aprueban las bases específicas que regirán la concesión de subvenciones para el establecimiento de librerías en municipios de Cataluña que no disponen de ninguna.",03/03/2021,"Ley 38/2003, Resolución CLT/3142/2020, Reglamento (UE) 1407/2013, Resolución CLT/187/2021",
CVE-DOGC-B-21057043-2021,"RESOLUCIÓN CLT/520/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales por el que se aprueban las bases específicas que regirán la concesión de subvenciones a proyectos de internacionalización de empresas y entidades del sector de la música.",03/03/2021,"Ley 38/2003, Resolución CLT/3142/2020, Resolución CLT/187/2021, Resolución CLT/610/2020, Ley 17/2015, Reglamento (UE) 1407/2013",LEY 17/2015 ESP
CVE-DOGC-B-21057042-2021,"RESOLUCIÓN CLT/521/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales por el que se aprueban las bases específicas que regirán la concesión de subvenciones a proyectos de internacionalización de empresas del sector del libro.",03/03/2021,"Ley 38/2003, Resolución CLT/3142/2020, Resolución CLT/187/2021, Ley 17/2015, Resolución CLT/126/2017, Reglamento (UE) 1407/2013",LEY 17/2015 ESP
CVE-DOGC-B-21057041-2021,"RESOLUCIÓN CLT/522/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales por el que se aprueban las bases específicas que regirán la concesión de subvenciones a proyectos de distribución internacional de producciones de empresas y entidades del sector de las artes escénicas.",03/03/2021,"Ley 38/2003, Resolución CLT/608/2020, Resolución CLT/3142/2020, Resolución CLT/187/2021, Ley 17/2015, Reglamento (UE) 1407/2013",LEY 17/2015 ESP
CVE-DOGC-B-21057044-2021,"RESOLUCIÓN CLT/523/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales de modificación transitoria para la convocatoria del año 2021 de las bases específicas que regirán la concesión de subvenciones para la modernización de las librerías.",03/03/2021,"Resolución CLT/214/2020, Ley 38/2003, Resolución CLT/3142/2020, Resolución CLT/187/2021, Resolución CLT/3057/2018",
CVE-DOGC-B-21057045-2021,"RESOLUCIÓN CLT/524/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales de tercera modificación de las bases específicas que regirán la concesión de subvenciones para colaborar con las galerías de arte de Cataluña para la adquisición y/o mejora de equipamiento tecnológico.",03/03/2021,"Resolución CLT/3055/2018, Resolución CLT/90/2020, Ley 38/2003, Resolución CLT/3142/2020, Resolución CLT/2929/2014, Resolución CLT/187/2021, Ley 17/2015",LEY 17/2015 ESP
CVE-DOGC-B-21057046-2021,"RESOLUCIÓN CLT/525/2021, de 25 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales por el que se aprueban las bases específicas que regirán la concesión de subvenciones para la edición de libros de especial interés cultural o de temáticas y géneros poco difundidos en lengua catalana u occitana.",03/03/2021,"Ley 38/2003, Resolución CLT/3142/2020, Resolución CLT/187/2021, Resolución CLT/3059/2018, Ley 17/2015",LEY 17/2015 ESP
CVE-DOGC-B-21059001-2021,"RESOLUCIÓN CLT/555/2021, de 26 de febrero, por la que se da publicidad al Acuerdo del Consejo de Administración del Instituto Catalán de las Empresas Culturales por el que se aprueban las bases específicas que regirán la concesión de ayudas, en las modalidades de aportaciones reintegrables y subvenciones, a planes de distribución de largometrajes cinematográficos.",03/03/2021,"Ley 20/2010, Ley 38/2003, Resolución CLT/3142/2020, Resolución CLT/187/2021, Resolución CLT/435/2015",
CVE-DOGC-B-21057050-2021,"RESOLUCIÓN EMC/548/2021, de 19 de febrero, por la que se abre un plazo extraordinario de presentación de solicitudes, en el marco del procedimiento para la obtención de la acreditación del tramo de renta familiar y de las becas Equidad para la aminoración de los precios de los créditos de los estudios universitarios para el curso 2020-2021 (ref. BDNS 515373).",03/03/2021,"Resolución EMC/1691/2020, Ley 29/1998, Ley 39/2015, Resolución UNI/73/2003",
CVE-DOGC-B-21060045-2021,"RESOLUCIÓN EMC/560/2021, de 25 de febrero, por la que se da publicidad al Convenio de 2 de febrero de 2021 suscrito entre la Agencia Catalana del Consumo y el Colegio Oficial de Diseño Gráfico de Cataluña en materia de disciplina de la comunicación visual en los ámbitos del diseño gráfico y del consumo.",03/03/2021,"Ley 19/2014, Ley 9/2004, Ley 40/2015, Ley 26/2010, Ley 3/2018, Ley 11/2003",
CVE-DOGC-B-21060056-2021,"RESOLUCIÓN EMC/567/2021, de 25 de febrero, por la que se da publicidad a los convenios, los encargos de gestión y las adendas suscritos por la Agencia Catalana del Consumo el año 2020.",03/03/2021,"Ley 19/2014, Ley 9/2004, Resolución EMC/136/2018, Ley 26/2010",
CVE-DOGC-B-21060047-2021,"ORDEN ARP/47/2021, de 1 de marzo, por la que se modifican la Orden AAM/97/2015, de 20 de abril, por la que se establece el procedimiento para la tramitación a partir de 2015 de los pagos directos a la agricultura y la ganadería y otros regímenes de ayudas, y sobre la gestión y el control de dichos pagos, y se convocan las ayudas para la campaña 2015, la Orden ARP/27/2018, de 7 de marzo, por la que se regula la ayuda a la reestructuración y/o reconversión de la viña en Cataluña para el período 2019-2023, y la Orden ARP/1/2021, de 11 de enero, por la que se establece y regula la DUN 2021.",03/03/2021,"Real decreto 1076/2014, Orden ARP/1/2021, Orden ARP/27/2018, Real decreto 1075/2014, Orden AAM/97/2015, Reglamento (UE) 809/2014, Reglamento (UE) 1307/2013, Reglamento (UE) 1306/2013, Real decreto 41/2021, Reglamento (UE) 2018/746, Real decreto 1078/2014, Real decreto 1077/2014, Real decreto 1172/2015, Real decreto 980/2017",
